gene_id	m_subsystem	seq_file	seq_mapped_pdbs	struct_is_experimental	struct_pdb	uniprot_id	Copies_Glucose	Copies_LB	A14_07032	A14_07033	A14_07034	A14_07036	A14_07037	A14_07038	A14_07040	A14_07041	A14_07042	A14_07044	A14_07045	A14_07046	A14_07048	A14_07049	A14_07050	A14_07052	A14_07053	A14_07054	A14_07056	A14_07057	A14_07058	A14_07060	A14_07061	A14_07062	A14_07064	A14_07065	A14_07066	A14_07068	A14_07069	A14_07070	A14_07072	A14_07073	A14_07074	A14_07076	A14_07077	A14_07078	A14_07080	A14_07081	A14_07082	A14_07084	A14_07085	A14_07086	A14_07088	A14_07089	A14_07090	A14_07092	A14_07093	A14_07094	A14_07096	A14_07097	A14_07098	A14_07100	A14_07101	A14_07102	A14_07109	A14_07110	A14_07111	A14_07113	A14_07114	A14_07115	A14_07117	A14_07118	A14_07119	A14_07121	A14_07122	A14_07123	A14_07125	A14_07126	A14_07127
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b3579	"Transport, Inner Membrane"	P37676.fasta		FALSE		P37676	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3578	"Transport, Inner Membrane"	P37675.fasta		FALSE		P37675	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3577	"Transport, Inner Membrane"	P37674.fasta		FALSE		P37674	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b4213	Nucleotide Salvage Pathway	P08331.fasta		FALSE		P08331	111	524	0.037617196	0.034996818	0.03047935	0.008754434	0.009273009	0.008707457	0.025261138	0.024782266	0.022675113	0.017142766	0.017388527	0.016345395	0.018390838	0.016767597	0.015777192	0.01623741	0.016753896	0.015706391	0.012975534	0.012902688	0.01253738	0.014806148	0.014434974	0.012745369	0.0161425	0.015897583	0.016533152	0.018367147	0.017729414	0.019944615	0.013437104	0.014582092	0.016663567	0.013455903	0.013395415	0.014790349	0.007456987	0.007715324	0.008809947	0.005522372	0.005413212	0.007815466	0.007868961	0.009687932	0.008397438	0.011431903	0.007436703	0.007572007	0.015548656	0.011614316	0.009653603	0.00737655	0.007601346	0.008307254	0.009487159	0.013178378	0.01508186	0.017273311	0.017325771	0.02014906	0.011037208	0.013631108	0.012337823	0.020865538	0.018678395	0.015696227	0.011933623	0.011495515	0.01220132
b4213	Nucleotide Salvage Pathway	P08331.fasta		FALSE		P08331	111	524	0.037617196	0.034996818	0.03047935	0.008754434	0.009273009	0.008707457	0.025261138	0.024782266	0.022675113	0.017142766	0.017388527	0.016345395	0.018390838	0.016767597	0.015777192	0.01623741	0.016753896	0.015706391	0.012975534	0.012902688	0.01253738	0.014806148	0.014434974	0.012745369	0.0161425	0.015897583	0.016533152	0.018367147	0.017729414	0.019944615	0.013437104	0.014582092	0.016663567	0.013455903	0.013395415	0.014790349	0.007456987	0.007715324	0.008809947	0.005522372	0.005413212	0.007815466	0.007868961	0.009687932	0.008397438	0.011431903	0.007436703	0.007572007	0.015548656	0.011614316	0.009653603	0.00737655	0.007601346	0.008307254	0.009487159	0.013178378	0.01508186	0.017273311	0.017325771	0.02014906	0.011037208	0.013631108	0.012337823	0.020865538	0.018678395	0.015696227	0.011933623	0.011495515	0.01220132
b4213	Nucleotide Salvage Pathway	P08331.fasta		FALSE		P08331	111	524	0.037617196	0.034996818	0.03047935	0.008754434	0.009273009	0.008707457	0.025261138	0.024782266	0.022675113	0.017142766	0.017388527	0.016345395	0.018390838	0.016767597	0.015777192	0.01623741	0.016753896	0.015706391	0.012975534	0.012902688	0.01253738	0.014806148	0.014434974	0.012745369	0.0161425	0.015897583	0.016533152	0.018367147	0.017729414	0.019944615	0.013437104	0.014582092	0.016663567	0.013455903	0.013395415	0.014790349	0.007456987	0.007715324	0.008809947	0.005522372	0.005413212	0.007815466	0.007868961	0.009687932	0.008397438	0.011431903	0.007436703	0.007572007	0.015548656	0.011614316	0.009653603	0.00737655	0.007601346	0.008307254	0.009487159	0.013178378	0.01508186	0.017273311	0.017325771	0.02014906	0.011037208	0.013631108	0.012337823	0.020865538	0.018678395	0.015696227	0.011933623	0.011495515	0.01220132
b4213	Nucleotide Salvage Pathway	P08331.fasta		FALSE		P08331	111	524	0.037617196	0.034996818	0.03047935	0.008754434	0.009273009	0.008707457	0.025261138	0.024782266	0.022675113	0.017142766	0.017388527	0.016345395	0.018390838	0.016767597	0.015777192	0.01623741	0.016753896	0.015706391	0.012975534	0.012902688	0.01253738	0.014806148	0.014434974	0.012745369	0.0161425	0.015897583	0.016533152	0.018367147	0.017729414	0.019944615	0.013437104	0.014582092	0.016663567	0.013455903	0.013395415	0.014790349	0.007456987	0.007715324	0.008809947	0.005522372	0.005413212	0.007815466	0.007868961	0.009687932	0.008397438	0.011431903	0.007436703	0.007572007	0.015548656	0.011614316	0.009653603	0.00737655	0.007601346	0.008307254	0.009487159	0.013178378	0.01508186	0.017273311	0.017325771	0.02014906	0.011037208	0.013631108	0.012337823	0.020865538	0.018678395	0.015696227	0.011933623	0.011495515	0.01220132
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2835	"Transport, Inner Membrane"	P39196.fasta		FALSE		P39196	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2836	Glycerophospholipid Metabolism	P31119.fasta		FALSE		P31119	5	11	0.024854481	0.018425422	0.053064483	0.011694937	0.014186187	0.012746361	0.019846756	0.011733529	0.022378479	0.008481908	0.014310446	0.012291839	0.011279414	0.016478173	0.01501625	0.01596837	0.016419463	0.014308498	0.010498225	0.016206402	0.014105264	0.011324847	0.019129138	0.013787667	0.021668713	0.020755803	0.01890217	0.025682411	0.023906592	0.027897212	0.020282172	0.023482635	0.030341308	0.016734724	0.019379249	0.018054911	0.004928738	0.000252562	0.004451856	0.007356624	0.004096777	0.005595389	0.011108699	0.013973164	0.013523726	0.006943642	0.012386529	0.007304683	0.011379884	0.011788815	0.014672654	0.015906413	0.012692105	0.009542674	0.020296746	0.015108827	0.016367615	0.011586184	0.007363857	0.009836196	0.005142867	0.007910968	0.003995011	0.002349867	0.010865007	0.011639792	0.016691922	0.003960628	0.023355142
b2836	Glycerophospholipid Metabolism	P31119.fasta		FALSE		P31119	5	11	0.024854481	0.018425422	0.053064483	0.011694937	0.014186187	0.012746361	0.019846756	0.011733529	0.022378479	0.008481908	0.014310446	0.012291839	0.011279414	0.016478173	0.01501625	0.01596837	0.016419463	0.014308498	0.010498225	0.016206402	0.014105264	0.011324847	0.019129138	0.013787667	0.021668713	0.020755803	0.01890217	0.025682411	0.023906592	0.027897212	0.020282172	0.023482635	0.030341308	0.016734724	0.019379249	0.018054911	0.004928738	0.000252562	0.004451856	0.007356624	0.004096777	0.005595389	0.011108699	0.013973164	0.013523726	0.006943642	0.012386529	0.007304683	0.011379884	0.011788815	0.014672654	0.015906413	0.012692105	0.009542674	0.020296746	0.015108827	0.016367615	0.011586184	0.007363857	0.009836196	0.005142867	0.007910968	0.003995011	0.002349867	0.010865007	0.011639792	0.016691922	0.003960628	0.023355142
